cycle_nodes,cycle_edges,vorticity
"Malisse X.,Lopez F.,Soderling R.,Kohlschreiber P.,Malisse X.","(Malisse X.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Kohlschreiber P.);(Kohlschreiber P.,Malisse X.)",40.0
"Novak J.,Roddick A.,Ancic M.,Lopez F.,Soderling R.,Kohlschreiber P.,Novak J.","(Novak J.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Kohlschreiber P.);(Kohlschreiber P.,Novak J.)",40.0
"Kim K.,Srichaphan P.,Ancic M.,Haas T.,Kim K.","(Kim K.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Haas T.);(Haas T.,Kim K.)",-39.99999999999999
"Kiefer N.,Kohlschreiber P.,Soderling R.,Lopez F.,Ancic M.,Haas T.,Kiefer N.","(Kiefer N.,Kohlschreiber P.);(Kohlschreiber P.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Haas T.);(Haas T.,Kiefer N.)",-39.99999999999999
"Sabau R.,Zabaleta M.,Lopez F.,Ancic M.,Srichaphan P.,Calleri A.,Sabau R.","(Sabau R.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Calleri A.);(Calleri A.,Sabau R.)",-39.99999999999999
"Pavel A.,Agassi A.,Lopez F.,Zabaleta M.,Martin A.,Pavel A.","(Pavel A.,Agassi A.);(Agassi A.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Martin A.);(Martin A.,Pavel A.)",39.99999999999999
"Sabau R.,Zabaleta M.,Lopez F.,Ancic M.,Roddick A.,Novak J.,Sabau R.","(Sabau R.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Novak J.);(Novak J.,Sabau R.)",-39.999999999999986
"Volandri F.,Lopez F.,Zabaleta M.,Martin A.,Volandri F.","(Volandri F.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Martin A.);(Martin A.,Volandri F.)",30.693147180559947
"Roddick A.,Ancic M.,Lopez F.,Soderling R.,Fish M.,Ginepri R.,Roddick A.","(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Fish M.);(Fish M.,Ginepri R.);(Ginepri R.,Roddick A.)",30.693147180559947
"Almagro N.,Zabaleta M.,Lopez F.,Ancic M.,Acasuso J.,Almagro N.","(Almagro N.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Acasuso J.);(Acasuso J.,Almagro N.)",-30.693147180559944
"Volandri F.,Lopez F.,Zabaleta M.,Sabau R.,Volandri F.","(Volandri F.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Sabau R.);(Sabau R.,Volandri F.)",30.693147180559944
"Zib T.,Fish M.,Soderling R.,Lopez F.,Ancic M.,Hrbaty D.,Haehnel J.,Zib T.","(Zib T.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Hrbaty D.);(Hrbaty D.,Haehnel J.);(Haehnel J.,Zib T.)",-30.000000000000007
"Santoro F.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Davydenko N.,Santoro F.","(Santoro F.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Davydenko N.);(Davydenko N.,Santoro F.)",-30.000000000000007
"Fish M.,Soderling R.,Lopez F.,Ancic M.,Federer R.,Fish M.","(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Federer R.);(Federer R.,Fish M.)",-30.000000000000007
"Melzer J.,Roddick A.,Ancic M.,Lopez F.,Soderling R.,Kohlschreiber P.,Kiefer N.,Melzer J.","(Melzer J.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Kohlschreiber P.);(Kohlschreiber P.,Kiefer N.);(Kiefer N.,Melzer J.)",30.000000000000007
"Lopez F.,Ancic M.,Blake J.,Lopez F.","(Lopez F.,Ancic M.);(Ancic M.,Blake J.);(Blake J.,Lopez F.)",-30.000000000000004
"Martin A.,Zabaleta M.,Lopez F.,Malisse X.,Martin A.","(Martin A.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Malisse X.);(Malisse X.,Martin A.)",-30.000000000000004
"Srichaphan P.,Ancic M.,Blake J.,Srichaphan P.","(Srichaphan P.,Ancic M.);(Ancic M.,Blake J.);(Blake J.,Srichaphan P.)",-30.000000000000004
"Santoro F.,Lopez F.,Ancic M.,Roddick A.,Novak J.,Santoro F.","(Santoro F.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Novak J.);(Novak J.,Santoro F.)",-30.000000000000004
"Starace P.,Lopez F.,Ancic M.,Arthurs W.,Starace P.","(Starace P.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Arthurs W.);(Arthurs W.,Starace P.)",-30.000000000000004
"Kohlschreiber P.,Soderling R.,Lopez F.,Ancic M.,Federer R.,Kohlschreiber P.","(Kohlschreiber P.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Federer R.);(Federer R.,Kohlschreiber P.)",-30.000000000000004
"Grosjean S.,Lopez F.,Ancic M.,Berdych T.,Grosjean S.","(Grosjean S.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Berdych T.);(Berdych T.,Grosjean S.)",-30.000000000000004
"Zib T.,Fish M.,Soderling R.,Lopez F.,Montanes A.,Zib T.","(Zib T.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Montanes A.);(Montanes A.,Zib T.)",-30.000000000000004
"Safin M.,Ancic M.,Dent T.,Safin M.","(Safin M.,Ancic M.);(Ancic M.,Dent T.);(Dent T.,Safin M.)",-30.000000000000004
"Sanguinetti D.,Costa A.,Roddick A.,Ancic M.,Baghdatis M.,Minar I.,Robredo T.,Sanguinetti D.","(Sanguinetti D.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Robredo T.);(Robredo T.,Sanguinetti D.)",-30.000000000000004
"Martin A.,Zabaleta M.,Lopez F.,Agassi A.,Martin A.","(Martin A.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Martin A.)",-30.000000000000004
"Mirnyi M.,Costa A.,Roddick A.,Ancic M.,Srichaphan P.,Kim K.,Mirnyi M.","(Mirnyi M.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Kim K.);(Kim K.,Mirnyi M.)",30.000000000000004
"Gaudio G.,Costa A.,Roddick A.,Ancic M.,Lopez F.,Soderling R.,Fish M.,Gaudio G.","(Gaudio G.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Fish M.);(Fish M.,Gaudio G.)",30.000000000000004
"Robredo T.,Minar I.,Baghdatis M.,Ancic M.,Lopez F.,Grosjean S.,Robredo T.","(Robredo T.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Grosjean S.);(Grosjean S.,Robredo T.)",30.000000000000004
"Moodie W.,Ancic M.,Lopez F.,Soderling R.,Kohlschreiber P.,Moodie W.","(Moodie W.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Kohlschreiber P.);(Kohlschreiber P.,Moodie W.)",30.000000000000004
"Schuettler R.,Agassi A.,Lopez F.,Soderling R.,Kohlschreiber P.,Kiefer N.,Schuettler R.","(Schuettler R.,Agassi A.);(Agassi A.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Kohlschreiber P.);(Kohlschreiber P.,Kiefer N.);(Kiefer N.,Schuettler R.)",30.000000000000004
"Youzhny M.,Roddick A.,Ancic M.,Lopez F.,Soderling R.,Kohlschreiber P.,Lisnard J.R.,Youzhny M.","(Youzhny M.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Kohlschreiber P.);(Kohlschreiber P.,Lisnard J.R.);(Lisnard J.R.,Youzhny M.)",30.000000000000004
"Nadal R.,Hanescu V.,Minar I.,Baghdatis M.,Ancic M.,Lopez F.,Grosjean S.,Nadal R.","(Nadal R.,Hanescu V.);(Hanescu V.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Grosjean S.);(Grosjean S.,Nadal R.)",30.000000000000004
"Dent T.,Ancic M.,Srichaphan P.,Nieminen J.,Burgsmuller L.,Dent T.","(Dent T.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Nieminen J.);(Nieminen J.,Burgsmuller L.);(Burgsmuller L.,Dent T.)",30.000000000000004
"Mirnyi M.,Costa A.,Roddick A.,Ancic M.,Lopez F.,Soderling R.,Kohlschreiber P.,Kiefer N.,Mirnyi M.","(Mirnyi M.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Kohlschreiber P.);(Kohlschreiber P.,Kiefer N.);(Kiefer N.,Mirnyi M.)",30.000000000000004
"Martin A.,Zabaleta M.,Lopez F.,Ancic M.,Coria G.,Martin A.","(Martin A.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Coria G.);(Coria G.,Martin A.)",-30.0
"Zabaleta M.,Lopez F.,Ancic M.,Berdych T.,Zabaleta M.","(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Berdych T.);(Berdych T.,Zabaleta M.)",-30.0
"Garcia-Lopez G.,Zabaleta M.,Lopez F.,Ancic M.,Acasuso J.,Garcia-Lopez G.","(Garcia-Lopez G.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Acasuso J.);(Acasuso J.,Garcia-Lopez G.)",-30.0
"Andreev I.,Costa A.,Roddick A.,Ancic M.,Acasuso J.,Andreev I.","(Andreev I.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Acasuso J.);(Acasuso J.,Andreev I.)",-30.0
"Safin M.,Ancic M.,Baghdatis M.,Minar I.,Robredo T.,Safin M.","(Safin M.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Robredo T.);(Robredo T.,Safin M.)",-30.0
"Bracciali D.,Hernych J.,Ancic M.,Baghdatis M.,Minar I.,Hanescu V.,Behrend T.,Bracciali D.","(Bracciali D.,Hernych J.);(Hernych J.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Hanescu V.);(Hanescu V.,Behrend T.);(Behrend T.,Bracciali D.)",-30.0
"Moodie W.,Ancic M.,Mayer F.,Moodie W.","(Moodie W.,Ancic M.);(Ancic M.,Mayer F.);(Mayer F.,Moodie W.)",-30.0
"Kim K.,Srichaphan P.,Ancic M.,Berdych T.,Kim K.","(Kim K.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Berdych T.);(Berdych T.,Kim K.)",-30.0
"Ferrero J.C.,Lopez F.,Ancic M.,Berdych T.,Ferrero J.C.","(Ferrero J.C.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Berdych T.);(Berdych T.,Ferrero J.C.)",-30.0
"Nalbandian D.,Ancic M.,Haas T.,Nalbandian D.","(Nalbandian D.,Ancic M.);(Ancic M.,Haas T.);(Haas T.,Nalbandian D.)",-30.0
"Sanguinetti D.,Costa A.,Llodra M.,Sanguinetti D.","(Sanguinetti D.,Costa A.);(Costa A.,Llodra M.);(Llodra M.,Sanguinetti D.)",-30.0
"Puerta M.,Zabaleta M.,Lopez F.,Ancic M.,Baghdatis M.,Puerta M.","(Puerta M.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Puerta M.)",-30.0
"Kiefer N.,Kohlschreiber P.,Soderling R.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Davydenko N.,Kiefer N.","(Kiefer N.,Kohlschreiber P.);(Kohlschreiber P.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Davydenko N.);(Davydenko N.,Kiefer N.)",-30.0
"Ventura S.,Zabaleta M.,Lopez F.,Ancic M.,Baghdatis M.,Minar I.,Robredo T.,Ventura S.","(Ventura S.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Robredo T.);(Robredo T.,Ventura S.)",-30.0
"Ginepri R.,Fish M.,Soderling R.,Lopez F.,Ancic M.,Gasquet R.,Ginepri R.","(Ginepri R.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Gasquet R.);(Gasquet R.,Ginepri R.)",-30.0
"Rusedski G.,Ancic M.,Henman T.,Rusedski G.","(Rusedski G.,Ancic M.);(Ancic M.,Henman T.);(Henman T.,Rusedski G.)",-30.0
"Schalken S.,Bjorkman J.,Ancic M.,Hrbaty D.,Haehnel J.,Schalken S.","(Schalken S.,Bjorkman J.);(Bjorkman J.,Ancic M.);(Ancic M.,Hrbaty D.);(Hrbaty D.,Haehnel J.);(Haehnel J.,Schalken S.)",-30.0
"Sanguinetti D.,Costa A.,Roddick A.,Ancic M.,Baghdatis M.,Minar I.,Hanescu V.,Sanguinetti D.","(Sanguinetti D.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Hanescu V.);(Hanescu V.,Sanguinetti D.)",-30.0
"Soderling R.,Lopez F.,Ancic M.,Berdych T.,Soderling R.","(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Berdych T.);(Berdych T.,Soderling R.)",-30.0
"Johansson T.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Davydenko N.,Johansson T.","(Johansson T.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Davydenko N.);(Davydenko N.,Johansson T.)",-30.0
"Ginepri R.,Fish M.,Soderling R.,Lopez F.,Ancic M.,Arthurs W.,Ginepri R.","(Ginepri R.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Arthurs W.);(Arthurs W.,Ginepri R.)",-30.0
"Martin A.,Zabaleta M.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Gaudio G.,Martin A.","(Martin A.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Gaudio G.);(Gaudio G.,Martin A.)",-30.0
"Kiefer N.,Kohlschreiber P.,Soderling R.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Andreev I.,Kiefer N.","(Kiefer N.,Kohlschreiber P.);(Kohlschreiber P.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Kiefer N.)",-30.0
"Kiefer N.,Kohlschreiber P.,Soderling R.,Lopez F.,Johansson T.,Kiefer N.","(Kiefer N.,Kohlschreiber P.);(Kohlschreiber P.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Johansson T.);(Johansson T.,Kiefer N.)",-30.0
"Martin A.,Zabaleta M.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Andreev I.,Martin A.","(Martin A.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Martin A.)",-30.0
"Zabaleta M.,Lopez F.,Ancic M.,Gonzalez F.,Zabaleta M.","(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Gonzalez F.);(Gonzalez F.,Zabaleta M.)",-30.0
"Ginepri R.,Fish M.,Soderling R.,Lopez F.,Ancic M.,Srichaphan P.,Calleri A.,Ginepri R.","(Ginepri R.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Calleri A.);(Calleri A.,Ginepri R.)",-30.0
"Seppi A.,Nieminen J.,Srichaphan P.,Ancic M.,Hrbaty D.,Seppi A.","(Seppi A.,Nieminen J.);(Nieminen J.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Hrbaty D.);(Hrbaty D.,Seppi A.)",-30.0
"Martin A.,Zabaleta M.,Lopez F.,Ancic M.,Kuerten G.,Martin A.","(Martin A.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Kuerten G.);(Kuerten G.,Martin A.)",-30.0
"Zib T.,Fish M.,Soderling R.,Lopez F.,Karlovic I.,Zib T.","(Zib T.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Karlovic I.);(Karlovic I.,Zib T.)",-30.0
"Rochus C.,Srichaphan P.,Ancic M.,Haas T.,Rochus C.","(Rochus C.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Haas T.);(Haas T.,Rochus C.)",-30.0
"Starace P.,Lopez F.,Agassi A.,Schuettler R.,Starace P.","(Starace P.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Schuettler R.);(Schuettler R.,Starace P.)",-30.0
"Zib T.,Fish M.,Soderling R.,Lopez F.,Ancic M.,Gasquet R.,Zib T.","(Zib T.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Gasquet R.);(Gasquet R.,Zib T.)",-30.0
"Starace P.,Lopez F.,Ancic M.,Srichaphan P.,Calleri A.,Starace P.","(Starace P.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Calleri A.);(Calleri A.,Starace P.)",-30.0
"Johansson J.,Lopez F.,Ancic M.,Gonzalez F.,Johansson J.","(Johansson J.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Gonzalez F.);(Gonzalez F.,Johansson J.)",-30.0
"Zib T.,Fish M.,Soderling R.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Davydenko N.,Zib T.","(Zib T.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Davydenko N.);(Davydenko N.,Zib T.)",-30.0
"Nieminen J.,Srichaphan P.,Calleri A.,Nieminen J.","(Nieminen J.,Srichaphan P.);(Srichaphan P.,Calleri A.);(Calleri A.,Nieminen J.)",-30.0
"Zib T.,Fish M.,Soderling R.,Lopez F.,Ancic M.,Gonzalez F.,Zib T.","(Zib T.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Gonzalez F.);(Gonzalez F.,Zib T.)",-30.0
"Safin M.,Ancic M.,Acasuso J.,Safin M.","(Safin M.,Ancic M.);(Ancic M.,Acasuso J.);(Acasuso J.,Safin M.)",-30.0
"Rusedski G.,Ancic M.,Blake J.,Rusedski G.","(Rusedski G.,Ancic M.);(Ancic M.,Blake J.);(Blake J.,Rusedski G.)",-30.0
"Roddick A.,Ancic M.,Acasuso J.,Roddick A.","(Roddick A.,Ancic M.);(Ancic M.,Acasuso J.);(Acasuso J.,Roddick A.)",-30.0
"Roddick A.,Costa A.,Massu N.,Roddick A.","(Roddick A.,Costa A.);(Costa A.,Massu N.);(Massu N.,Roddick A.)",-30.0
"Wawrinka S.,Santoro F.,Lopez F.,Ancic M.,Saulnier C.,Wawrinka S.","(Wawrinka S.,Santoro F.);(Santoro F.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Saulnier C.);(Saulnier C.,Wawrinka S.)",-30.0
"Santoro F.,Lopez F.,Ancic M.,Rochus O.,Santoro F.","(Santoro F.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Rochus O.);(Rochus O.,Santoro F.)",-30.0
"Nalbandian D.,Ancic M.,Dent T.,Nalbandian D.","(Nalbandian D.,Ancic M.);(Ancic M.,Dent T.);(Dent T.,Nalbandian D.)",-30.0
"Grosjean S.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Davydenko N.,Grosjean S.","(Grosjean S.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Davydenko N.);(Davydenko N.,Grosjean S.)",-30.0
"Kohlschreiber P.,Soderling R.,Lopez F.,Zabaleta M.,Garcia-Lopez G.,Kohlschreiber P.","(Kohlschreiber P.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Garcia-Lopez G.);(Garcia-Lopez G.,Kohlschreiber P.)",-30.0
"Chela J.I.,Soderling R.,Lopez F.,Ancic M.,Srichaphan P.,Calleri A.,Chela J.I.","(Chela J.I.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Calleri A.);(Calleri A.,Chela J.I.)",-30.0
"Kohlschreiber P.,Soderling R.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Ferrer D.,Kohlschreiber P.","(Kohlschreiber P.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ferrer D.);(Ferrer D.,Kohlschreiber P.)",-30.0
"Mathieu P.H.,Costa A.,Llodra M.,Mathieu P.H.","(Mathieu P.H.,Costa A.);(Costa A.,Llodra M.);(Llodra M.,Mathieu P.H.)",-30.0
"Zib T.,Fish M.,Soderling R.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Llodra M.,Mantilla F.,Zib T.","(Zib T.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Llodra M.);(Llodra M.,Mantilla F.);(Mantilla F.,Zib T.)",-30.0
"Nalbandian D.,Ancic M.,Baghdatis M.,Minar I.,Hanescu V.,Nalbandian D.","(Nalbandian D.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Hanescu V.);(Hanescu V.,Nalbandian D.)",-30.0
"Garcia-Lopez G.,Zabaleta M.,Lopez F.,Ancic M.,Blake J.,Garcia-Lopez G.","(Garcia-Lopez G.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Blake J.);(Blake J.,Garcia-Lopez G.)",-30.0
"Starace P.,Lopez F.,Ancic M.,Baghdatis M.,Minar I.,Hanescu V.,Nadal R.,Starace P.","(Starace P.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Hanescu V.);(Hanescu V.,Nadal R.);(Nadal R.,Starace P.)",-30.0
"Nalbandian D.,Ancic M.,Beck K.,Nalbandian D.","(Nalbandian D.,Ancic M.);(Ancic M.,Beck K.);(Beck K.,Nalbandian D.)",-30.0
"Spadea V.,Costa A.,Roddick A.,Ancic M.,Phau B.,Spadea V.","(Spadea V.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Phau B.);(Phau B.,Spadea V.)",-30.0
"Rusedski G.,Ancic M.,Dent T.,Rusedski G.","(Rusedski G.,Ancic M.);(Ancic M.,Dent T.);(Dent T.,Rusedski G.)",-30.0
"Rochus C.,Srichaphan P.,Ancic M.,Blake J.,Rochus C.","(Rochus C.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Blake J.);(Blake J.,Rochus C.)",-30.0
"Stepanek R.,Ancic M.,Hrbaty D.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Hrbaty D.);(Hrbaty D.,Stepanek R.)",-30.0
"Mathieu P.H.,Costa A.,Massu N.,Mathieu P.H.","(Mathieu P.H.,Costa A.);(Costa A.,Massu N.);(Massu N.,Mathieu P.H.)",-30.0
"Stepanek R.,Ancic M.,Baghdatis M.,Minar I.,Hanescu V.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Hanescu V.);(Hanescu V.,Stepanek R.)",-30.0
"Stepanek R.,Ancic M.,Monfils G.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Monfils G.);(Monfils G.,Stepanek R.)",-30.0
"Martin A.,Zabaleta M.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Ljubicic I.,Martin A.","(Martin A.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ljubicic I.);(Ljubicic I.,Martin A.)",-30.0
"Berdych T.,Ancic M.,Lopez F.,Zabaleta M.,Almagro N.,Berdych T.","(Berdych T.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Almagro N.);(Almagro N.,Berdych T.)",30.0
"Lapentti N.,Massu N.,Costa A.,Roddick A.,Ancic M.,Gonzalez F.,Lapentti N.","(Lapentti N.,Massu N.);(Massu N.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Gonzalez F.);(Gonzalez F.,Lapentti N.)",30.0
"di Mauro A.,Agassi A.,Lopez F.,Soderling R.,Kohlschreiber P.,Kiefer N.,di Mauro A.","(di Mauro A.,Agassi A.);(Agassi A.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Kohlschreiber P.);(Kohlschreiber P.,Kiefer N.);(Kiefer N.,di Mauro A.)",30.0
"Moya C.,Zabaleta M.,Martin A.,Moya C.","(Moya C.,Zabaleta M.);(Zabaleta M.,Martin A.);(Martin A.,Moya C.)",30.0
"Blake J.,Ancic M.,Roddick A.,Costa A.,Andreev I.,Blake J.","(Blake J.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Blake J.)",30.0
"Robredo T.,Minar I.,Baghdatis M.,Ancic M.,Lopez F.,Zabaleta M.,Muller G.,Robredo T.","(Robredo T.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Muller G.);(Muller G.,Robredo T.)",30.0
"Rochus C.,Srichaphan P.,Ancic M.,Lopez F.,Zabaleta M.,Martin A.,Rochus C.","(Rochus C.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Martin A.);(Martin A.,Rochus C.)",30.0
