cycle_nodes,cycle_edges,vorticity
"Garcia-Lopez G.,Gimeno-Traver D.,Beck A.,Robert S.,Brown D.,Recouderc L.,Darcis S.,Garcia-Lopez G.","(Garcia-Lopez G.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Brown D.);(Brown D.,Recouderc L.);(Recouderc L.,Darcis S.);(Darcis S.,Garcia-Lopez G.)",-50.0
"Volandri F.,Skugor F.,Dolgopolov O.,Schuettler R.,Gimeno-Traver D.,Beck A.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,Gabashvili T.,Volandri F.","(Volandri F.,Skugor F.);(Skugor F.,Dolgopolov O.);(Dolgopolov O.,Schuettler R.);(Schuettler R.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,Gabashvili T.);(Gabashvili T.,Volandri F.)",-50.0
"Istomin D.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,Gabashvili T.,Haas T.,Istomin D.","(Istomin D.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,Gabashvili T.);(Gabashvili T.,Haas T.);(Haas T.,Istomin D.)",-50.0
"Monfils G.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Falla A.,Monfils G.","(Monfils G.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Falla A.);(Falla A.,Monfils G.)",-50.0
"Rochus O.,Del Potro J.M.,Russell M.,Odesnik W.,Clement A.,Rochus O.","(Rochus O.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Clement A.);(Clement A.,Rochus O.)",-50.0
"Melzer J.,Berankis R.,Verdasco F.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Clement A.,Melzer J.","(Melzer J.,Berankis R.);(Berankis R.,Verdasco F.);(Verdasco F.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Clement A.);(Clement A.,Melzer J.)",-50.0
"Nieminen J.,Gimeno-Traver D.,Beck A.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,Chardy J.,Nieminen J.","(Nieminen J.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,Chardy J.);(Chardy J.,Nieminen J.)",-50.0
"Lacko L.,Serra F.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Anderson K.,Lacko L.","(Lacko L.,Serra F.);(Serra F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Anderson K.);(Anderson K.,Lacko L.)",-50.0
"Zeballos H.,Fischer M.,Seppi A.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Fish M.,Cuevas P.,Zeballos H.","(Zeballos H.,Fischer M.);(Fischer M.,Seppi A.);(Seppi A.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Fish M.);(Fish M.,Cuevas P.);(Cuevas P.,Zeballos H.)",-50.0
"Haase R.,Blake J.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,Greul S.,Haase R.","(Haase R.,Blake J.);(Blake J.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,Greul S.);(Greul S.,Haase R.)",-50.0
"Tsonga J.W.,Ouanna J.,Levy H.,Bellucci T.,Fischer M.,Seppi A.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,Nadal R.,Tsonga J.W.","(Tsonga J.W.,Ouanna J.);(Ouanna J.,Levy H.);(Levy H.,Bellucci T.);(Bellucci T.,Fischer M.);(Fischer M.,Seppi A.);(Seppi A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,Nadal R.);(Nadal R.,Tsonga J.W.)",-50.0
"Tsonga J.W.,Ouanna J.,Levy H.,Bellucci T.,Fischer M.,Seppi A.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,Gabashvili T.,Smyczek T.,Murray A.,Tsonga J.W.","(Tsonga J.W.,Ouanna J.);(Ouanna J.,Levy H.);(Levy H.,Bellucci T.);(Bellucci T.,Fischer M.);(Fischer M.,Seppi A.);(Seppi A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,Gabashvili T.);(Gabashvili T.,Smyczek T.);(Smyczek T.,Murray A.);(Murray A.,Tsonga J.W.)",-50.0
"Dent T.,Schuettler R.,Gimeno-Traver D.,Golubev A.,Anderson K.,Dent T.","(Dent T.,Schuettler R.);(Schuettler R.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Anderson K.);(Anderson K.,Dent T.)",-50.0
"Kavcic B.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Istomin D.,Kavcic B.","(Kavcic B.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Istomin D.);(Istomin D.,Kavcic B.)",50.0
"Greul S.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Gasquet R.,Chela J.I.,Greul S.","(Greul S.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Gasquet R.);(Gasquet R.,Chela J.I.);(Chela J.I.,Greul S.)",50.0
"Zverev M.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Blake J.,Haase R.,Zverev M.","(Zverev M.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Blake J.);(Blake J.,Haase R.);(Haase R.,Zverev M.)",50.0
"Nadal R.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Serra F.,Lacko L.,Nadal R.","(Nadal R.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Lacko L.);(Lacko L.,Nadal R.)",50.0
"Malisse X.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Berrer M.,Malisse X.","(Malisse X.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Berrer M.);(Berrer M.,Malisse X.)",50.0
"Tipsarevic J.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Serra F.,Kunitsyn I.,Tipsarevic J.","(Tipsarevic J.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Kunitsyn I.);(Kunitsyn I.,Tipsarevic J.)",50.0
"Greul S.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Gasquet R.,Greul S.","(Greul S.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Gasquet R.);(Gasquet R.,Greul S.)",50.0
"Murray A.,Smyczek T.,Gabashvili T.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Serra F.,Lacko L.,Murray A.","(Murray A.,Smyczek T.);(Smyczek T.,Gabashvili T.);(Gabashvili T.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Lacko L.);(Lacko L.,Murray A.)",50.0
"Cuevas P.,Fish M.,Golubev A.,Gimeno-Traver D.,Berlocq C.,Cuevas P.","(Cuevas P.,Fish M.);(Fish M.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Berlocq C.);(Berlocq C.,Cuevas P.)",50.0
"Yani M.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Serra F.,Lacko L.,Yani M.","(Yani M.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Lacko L.);(Lacko L.,Yani M.)",50.0
"Nadal R.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Schuettler R.,Gulbis E.,Nadal R.","(Nadal R.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Gulbis E.);(Gulbis E.,Nadal R.)",50.0
"Nadal R.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Serra F.,Benneteau J.,Nadal R.","(Nadal R.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Benneteau J.);(Benneteau J.,Nadal R.)",50.0
"Wawrinka S.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Gasquet R.,Chela J.I.,Wawrinka S.","(Wawrinka S.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Gasquet R.);(Gasquet R.,Chela J.I.);(Chela J.I.,Wawrinka S.)",50.0
"Wawrinka S.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Schuettler R.,Gulbis E.,Wawrinka S.","(Wawrinka S.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Gulbis E.);(Gulbis E.,Wawrinka S.)",50.0
"Murray A.,Smyczek T.,Gabashvili T.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Schuettler R.,Gulbis E.,Murray A.","(Murray A.,Smyczek T.);(Smyczek T.,Gabashvili T.);(Gabashvili T.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Gulbis E.);(Gulbis E.,Murray A.)",50.0
"Riba P.,Blake J.,Del Potro J.M.,Lopez F.,Robert S.,Serra F.,Lacko L.,Riba P.","(Riba P.,Blake J.);(Blake J.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Lacko L.);(Lacko L.,Riba P.)",50.0
"Tipsarevic J.,Kukushkin M.,Odesnik W.,Berdych T.,Luczak P.,Tipsarevic J.","(Tipsarevic J.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Berdych T.);(Berdych T.,Luczak P.);(Luczak P.,Tipsarevic J.)",50.0
"Troicki V.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Schuettler R.,Dolgopolov O.,Troicki V.","(Troicki V.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Dolgopolov O.);(Dolgopolov O.,Troicki V.)",50.0
"Gabashvili T.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Delgado R.,Gabashvili T.","(Gabashvili T.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Delgado R.);(Delgado R.,Gabashvili T.)",50.0
"Fish M.,Golubev A.,Gimeno-Traver D.,Schuettler R.,Devvarman S.,Fish M.","(Fish M.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Devvarman S.);(Devvarman S.,Fish M.)",50.0
"Nadal R.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Schuettler R.,Dolgopolov O.,Nadal R.","(Nadal R.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Dolgopolov O.);(Dolgopolov O.,Nadal R.)",50.0
"Falla A.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Gasquet R.,Chela J.I.,Falla A.","(Falla A.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Gasquet R.);(Gasquet R.,Chela J.I.);(Chela J.I.,Falla A.)",50.0
"Murray A.,Smyczek T.,Gabashvili T.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Gasquet R.,Chela J.I.,Murray A.","(Murray A.,Smyczek T.);(Smyczek T.,Gabashvili T.);(Gabashvili T.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Gasquet R.);(Gasquet R.,Chela J.I.);(Chela J.I.,Murray A.)",50.0
"Tomic B.,Fish M.,Golubev A.,Gimeno-Traver D.,Beck A.,Robert S.,Seppi A.,Tomic B.","(Tomic B.,Fish M.);(Fish M.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Seppi A.);(Seppi A.,Tomic B.)",50.0
"Tsonga J.W.,Ouanna J.,Levy H.,Bellucci T.,Fischer M.,Seppi A.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,Marchenko I.,Tsonga J.W.","(Tsonga J.W.,Ouanna J.);(Ouanna J.,Levy H.);(Levy H.,Bellucci T.);(Bellucci T.,Fischer M.);(Fischer M.,Seppi A.);(Seppi A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,Marchenko I.);(Marchenko I.,Tsonga J.W.)",-49.99999999999999
"Raonic M.,Serra F.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,Nadal R.,Raonic M.","(Raonic M.,Serra F.);(Serra F.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,Nadal R.);(Nadal R.,Raonic M.)",-49.99999999999999
"Lacko L.,Serra F.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,De Bakker T.,Lacko L.","(Lacko L.,Serra F.);(Serra F.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,De Bakker T.);(De Bakker T.,Lacko L.)",-49.99999999999999
"Youzhny M.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Gasquet R.,Youzhny M.","(Youzhny M.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Gasquet R.);(Gasquet R.,Youzhny M.)",49.99999999999999
"Zverev M.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Davydenko N.,Zverev M.","(Zverev M.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Davydenko N.);(Davydenko N.,Zverev M.)",49.99999999999999
"Youzhny M.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Simon G.,Youzhny M.","(Youzhny M.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Simon G.);(Simon G.,Youzhny M.)",49.99999999999999
"Tipsarevic J.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Serra F.,Federer R.,Tipsarevic J.","(Tipsarevic J.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Federer R.);(Federer R.,Tipsarevic J.)",49.99999999999999
"Youzhny M.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Isner J.,Youzhny M.","(Youzhny M.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Isner J.);(Isner J.,Youzhny M.)",49.99999999999999
"Youzhny M.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Schuettler R.,Sela D.,Youzhny M.","(Youzhny M.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Sela D.);(Sela D.,Youzhny M.)",49.99999999999999
"Youzhny M.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Robredo T.,Youzhny M.","(Youzhny M.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Robredo T.);(Robredo T.,Youzhny M.)",49.99999999999999
"Youzhny M.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Hajek J.,Youzhny M.","(Youzhny M.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Hajek J.);(Hajek J.,Youzhny M.)",49.99999999999999
"Zverev M.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Robredo T.,Zverev M.","(Zverev M.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Robredo T.);(Robredo T.,Zverev M.)",49.99999999999999
"Youzhny M.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Seppi A.,Fischer M.,Bellucci T.,Ilhan M.,Youzhny M.","(Youzhny M.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Seppi A.);(Seppi A.,Fischer M.);(Fischer M.,Bellucci T.);(Bellucci T.,Ilhan M.);(Ilhan M.,Youzhny M.)",49.99999999999999
"Zverev M.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Verdasco F.,Berankis R.,Melzer J.,Zverev M.","(Zverev M.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Verdasco F.);(Verdasco F.,Berankis R.);(Berankis R.,Melzer J.);(Melzer J.,Zverev M.)",49.99999999999999
"Youzhny M.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Djokovic N.,Youzhny M.","(Youzhny M.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Djokovic N.);(Djokovic N.,Youzhny M.)",49.999999999999986
"Zverev M.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Nieminen J.,Zverev M.","(Zverev M.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Nieminen J.);(Nieminen J.,Zverev M.)",49.999999999999986
"Youzhny M.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Schuettler R.,Gulbis E.,Youzhny M.","(Youzhny M.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Gulbis E.);(Gulbis E.,Youzhny M.)",49.999999999999986
"Nalbandian D.,Gimeno-Traver D.,Beck A.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,Gabashvili T.,Smyczek T.,Murray A.,Nalbandian D.","(Nalbandian D.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,Gabashvili T.);(Gabashvili T.,Smyczek T.);(Smyczek T.,Murray A.);(Murray A.,Nalbandian D.)",-40.00000000000001
"Serra F.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,Marchenko I.,Serra F.","(Serra F.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,Marchenko I.);(Marchenko I.,Serra F.)",-40.00000000000001
"Zeballos H.,Fischer M.,Seppi A.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,Troicki V.,Zeballos H.","(Zeballos H.,Fischer M.);(Fischer M.,Seppi A.);(Seppi A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,Troicki V.);(Troicki V.,Zeballos H.)",-40.00000000000001
