k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
3,"{Ath Bilbao, Las Palmas, Valladolid}",52.699703,38.922850,65.515242,80.438843,17,136
3,"{Ath Bilbao, Barcelona, Sevilla}",53.323593,39.355323,66.274029,80.459258,17,136
3,"{Las Palmas, Leganes, Valladolid}",53.325926,39.352162,66.274029,80.462779,17,136
3,"{Leganes, Valladolid, Vallecano}",52.067312,38.411933,64.703026,80.471216,17,136
3,"{Getafe, Osasuna, Valladolid}",55.090780,40.638497,68.457882,80.473978,17,136
3,"{Sevilla, Sociedad, Valladolid}",50.856720,37.494546,63.184230,80.489578,17,136
3,"{Ath Madrid, Barcelona, Leganes}",52.164548,38.455093,64.806900,80.492275,17,136
3,"{Espanol, Valencia, Valladolid}",52.155675,38.442138,64.792071,80.497003,17,136
3,"{Barcelona, Leganes, Villarreal}",52.151543,38.422743,64.777238,80.509056,17,136
3,"{Espanol, Valladolid, Villarreal}",50.921320,37.509378,63.245033,80.514338,17,136
3,"{Ath Madrid, Girona, Sevilla}",56.335333,41.455726,69.944599,80.542792,17,136
3,"{Mallorca, Sevilla, Villarreal}",54.575277,40.148029,67.751938,80.551610,17,136
3,"{Alaves, Barcelona, Real Madrid}",50.962848,37.478583,63.260225,80.560649,17,136
3,"{Alaves, Betis, Valladolid}",52.811476,38.820595,65.544570,80.573382,17,136
3,"{Getafe, Girona, Sevilla}",55.736210,40.963821,69.170512,80.577993,17,136
3,"{Ath Bilbao, Barcelona, Villarreal}",51.586385,37.905901,64.015720,80.583933,17,136
3,"{Sevilla, Valencia, Villarreal}",56.379330,41.349419,69.917118,80.637378,17,136
3,"{Getafe, Leganes, Valladolid}",52.821323,38.732841,65.500574,80.642535,17,136
3,"{Mallorca, Osasuna, Real Madrid}",53.480375,39.215582,66.317512,80.642916,17,136
3,"{Barcelona, Las Palmas, Sevilla}",54.074709,39.624420,67.038562,80.662095,17,136
3,"{Barcelona, Sevilla, Valencia}",55.277173,40.503392,68.528028,80.663598,17,136
3,"{Alaves, Getafe, Valladolid}",52.830425,38.695601,65.485902,80.674502,17,136
3,"{Leganes, Real Madrid, Sevilla}",54.050662,39.584458,66.995547,80.677991,17,136
3,"{Ath Madrid, Sevilla, Villarreal}",55.280201,40.451778,68.499978,80.701050,17,136
3,"{Ath Bilbao, Ath Madrid, Real Madrid}",52.286029,38.239532,64.777238,80.716668,17,136
