k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
3,"{Lens, Nantes, Toulouse}",53.389608,42.578980,68.289236,78.181586,15,105
3,"{Brest, Nice, Rennes}",51.690215,41.221702,66.114348,78.183051,15,105
3,"{Lyon, Rennes, Strasbourg}",52.815415,42.118307,67.553089,78.183568,15,105
3,"{Rennes, Strasbourg, Toulouse}",53.409298,42.576853,68.303306,78.194309,15,105
3,"{Lyon, Marseille, Nantes}",52.858236,42.133028,67.595749,78.197575,15,105
3,"{Auxerre, Nantes, Paris SG}",51.096710,40.698767,65.324294,78.220072,15,105
3,"{Lille, Marseille, Nantes}",52.862389,42.105002,67.581532,78.220171,15,105
3,"{Angers, Brest, Le Havre}",51.110634,40.704893,65.339002,78.223775,15,105
3,"{Brest, Le Havre, Toulouse}",51.706126,41.178414,66.099813,78.224315,15,105
3,"{Marseille, Reims, Toulouse}",52.294560,41.646900,66.851965,78.224417,15,105
3,"{Brest, Lille, Monaco}",53.986717,42.975951,69.003608,78.237528,15,105
3,"{Lens, Montpellier, Reims}",54.004831,42.975552,69.017533,78.247988,15,105
3,"{Monaco, Nice, Rennes}",52.873345,42.068408,67.567312,78.252847,15,105
3,"{Le Havre, Lyon, Rennes}",49.942137,39.734266,63.820286,78.254329,15,105
3,"{Brest, Le Havre, Lille}",51.704706,41.133502,66.070732,78.256596,15,105
3,"{Brest, Nice, St Etienne}",52.902705,42.054337,67.581532,78.279825,15,105
3,"{Lille, Nice, Rennes}",52.323364,41.587606,66.837590,78.284337,15,105
3,"{Auxerre, Paris SG, Toulouse}",49.949319,39.676829,63.790166,78.302539,15,105
3,"{Monaco, Reims, St Etienne}",55.168561,43.816090,70.451542,78.307102,15,105
3,"{Auxerre, Lens, Marseille}",52.307283,41.538490,66.794446,78.310827,15,105
3,"{Lens, Reims, Toulouse}",54.041701,42.906789,69.003608,78.317210,15,105
3,"{Lens, Nantes, Rennes}",52.412501,41.498373,66.851965,78.400838,15,105
3,"{Lens, Strasbourg, Toulouse}",55.218145,43.709640,70.424258,78.407848,15,105
3,"{Montpellier, Reims, Rennes}",51.851276,41.042344,66.128881,78.409427,15,105
3,"{Angers, Brest, Strasbourg}",54.676239,43.266694,69.724443,78.417606,15,105
3,"{Lyon, Nantes, Nice}",54.687735,43.274374,69.738223,78.418595,15,105
3,"{Lens, Lyon, Nantes}",54.129286,42.818690,69.017533,78.428312,15,105
3,"{Angers, Reims, Toulouse}",53.560120,42.364294,68.289236,78.431277,15,105
3,"{Brest, Lens, Strasbourg}",55.789075,44.126582,71.130698,78.431784,15,105
3,"{Monaco, Montpellier, Strasbourg}",54.688081,43.251726,69.724443,78.434589,15,105
3,"{Lille, Lyon, Toulouse}",53.006018,41.901117,67.567312,78.449204,15,105
3,"{Marseille, Nantes, St Etienne}",51.869178,40.996286,66.114348,78.453738,15,105
3,"{Nantes, Rennes, St Etienne}",51.288055,40.528561,65.368409,78.460002,15,105
3,"{Marseille, Reims, Rennes}",51.301593,40.535135,65.383107,78.463070,15,105
3,"{Brest, Le Havre, Rennes}",50.103787,39.578821,63.850391,78.470602,15,105
3,"{Monaco, Montpellier, Reims}",54.170946,42.788435,69.031454,78.472846,15,105
3,"{Angers, Brest, Nice}",54.153787,42.765235,69.003608,78.479646,15,105
3,"{Angers, Lille, Strasbourg}",55.816535,44.070044,71.117188,78.485296,15,105
3,"{Angers, Lille, Nantes}",54.734805,43.214823,69.738223,78.486091,15,105
3,"{Le Havre, Lille, Lyon}",51.865327,40.930789,66.070732,78.499701,15,105
3,"{Angers, Lille, Nice}",54.725364,43.182296,69.710660,78.503580,15,105
3,"{Brest, Reims, St Etienne}",53.643794,42.326453,68.331437,78.505292,15,105
3,"{Angers, Lyon, Reims}",54.744574,43.180200,69.724443,78.515613,15,105
3,"{Angers, Nantes, Toulouse}",53.066428,41.847553,67.581532,78.522085,15,105
3,"{Montpellier, Reims, Toulouse}",52.484745,41.383752,66.837590,78.525790,15,105
3,"{Angers, Lyon, Nantes}",54.212902,42.735265,69.031454,78.533623,15,105
3,"{Angers, Monaco, Reims}",55.307467,43.596562,70.424258,78.534682,15,105
3,"{Le Havre, Marseille, Monaco}",50.723180,39.978320,64.584108,78.538175,15,105
3,"{Marseille, Monaco, Toulouse}",51.917094,40.912107,66.099813,78.543482,15,105
3,"{Lille, Montpellier, Strasbourg}",54.211532,42.714513,69.017533,78.547479,15,105
3,"{Brest, Marseille, Monaco}",52.508858,41.353154,66.837590,78.561866,15,105
3,"{Lille, Marseille, Strasbourg}",53.653093,42.246484,68.289236,78.567423,15,105
3,"{Angers, Montpellier, Nantes}",53.685035,42.251396,68.317373,78.581820,15,105
3,"{Marseille, Monaco, Reims}",53.685544,42.250749,68.317373,78.582566,15,105
3,"{Brest, Monaco, Rennes}",52.551963,41.344869,66.866337,78.592555,15,105
3,"{Lens, Lille, Strasbourg}",56.434632,44.394424,71.803430,78.596011,15,105
3,"{Brest, Monaco, St Etienne}",53.119164,41.780591,67.581532,78.600119,15,105
3,"{Angers, Montpellier, Reims}",53.688933,42.223690,68.303306,78.603711,15,105
3,"{Lens, Lyon, Reims}",54.808647,43.098842,69.724443,78.607508,15,105
3,"{Lyon, Monaco, Toulouse}",53.696013,42.214687,68.303306,78.614076,15,105
3,"{Le Havre, Marseille, Toulouse}",50.182537,39.430215,63.820286,78.631013,15,105
3,"{Angers, Brest, Nantes}",54.284684,42.644047,69.031454,78.637608,15,105
3,"{Angers, Monaco, Nantes}",54.855707,43.061249,69.738223,78.659456,15,105
3,"{Auxerre, Brest, Paris SG}",50.799657,39.856996,64.569228,78.674716,15,105
3,"{St Etienne, Strasbourg, Toulouse}",54.288634,42.593923,69.003608,78.675065,15,105
3,"{Angers, Le Havre, Lyon}",52.001196,40.781602,66.085274,78.688024,15,105
3,"{Angers, Lens, Reims}",55.408408,43.446090,70.410613,78.693262,15,105
3,"{Brest, Marseille, Nice}",52.598297,41.239333,66.837590,78.695682,15,105
3,"{Lens, Montpellier, Strasbourg}",54.880460,43.007361,69.724443,78.710503,15,105
3,"{Brest, Lille, Toulouse}",53.758729,42.111980,68.289236,78.722112,15,105
3,"{Angers, Le Havre, St Etienne}",49.637744,38.872163,63.047210,78.731071,15,105
3,"{Lens, Monaco, Nice}",54.885145,42.979031,69.710660,78.732785,15,105
3,"{Brest, Lens, Nantes}",55.458870,43.425934,70.437902,78.734415,15,105
3,"{Montpellier, Strasbourg, Toulouse}",53.773155,42.093557,68.289236,78.743237,15,105
3,"{Le Havre, Montpellier, St Etienne}",49.647655,38.859503,63.047210,78.746792,15,105
3,"{Lens, Lyon, Strasbourg}",55.448689,43.394668,70.410613,78.750472,15,105
3,"{Lens, Nice, Rennes}",52.061558,40.728116,66.099813,78.762035,15,105
3,"{Lille, Monaco, Rennes}",53.814343,42.086577,68.317373,78.771095,15,105
3,"{Lens, Nantes, St Etienne}",53.799849,42.059435,68.289236,78.782326,15,105
3,"{Nice, Rennes, Toulouse}",51.483319,40.232488,65.339002,78.794162,15,105
