k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
2,"{Popyrin A., Shapovalov D.}",84.553639,71.772746,110.908272,76.237450,30,134
2,"{Alcaraz C., Hurkacz H.}",80.722606,68.442248,105.832322,76.274057,30,119
2,"{Machac T., Paul T.}",81.861081,69.277762,107.241060,76.333712,30,126
2,"{Cobolli F., Djokovic N.}",81.527749,68.948321,106.773802,76.355574,30,124
2,"{Paul T., Popyrin A.}",81.977641,69.139795,107.241060,76.442401,30,126
2,"{Alcaraz C., Humbert U.}",79.447111,66.997291,103.925360,76.446318,30,115
2,"{Alcaraz C., Fils A.}",79.851778,67.261980,104.405366,76.482447,30,115
2,"{Djokovic N., Fils A.}",81.738912,68.697854,106.773802,76.553340,30,123
2,"{Draper J., Sinner J.}",79.195227,66.547701,103.443127,76.559197,30,116
2,"{Djokovic N., Medvedev D.}",81.026947,68.079353,105.830829,76.562706,30,120
2,"{Djokovic N., Hurkacz H.}",82.827516,69.571887,108.169519,76.571956,30,127
2,"{Khachanov K., Sinner J.}",78.855107,66.199340,102.958635,76.589115,30,116
2,"{Machac T., Popyrin A.}",84.293792,70.676739,110.002931,76.628678,30,132
2,"{Cerundolo F., Djokovic N.}",81.099179,67.996824,105.833099,76.629315,30,121
2,"{Ruud C., Sinner J.}",79.273589,66.454334,103.443127,76.634951,30,116
2,"{Alcaraz C., Rune H.}",79.288092,66.437030,103.443127,76.648971,30,114
2,"{Djokovic N., Tiafoe F.}",81.552545,68.189641,106.304491,76.715992,30,123
2,"{Alcaraz C., Cobolli F.}",79.373924,66.334460,103.443127,76.731946,30,114
2,"{Alcaraz C., Lehecka J.}",79.877534,66.483532,103.925360,76.860483,30,115
2,"{Davidovich Fokina A., Djokovic N.}",83.151021,69.184915,108.169519,76.871028,30,127
2,"{Alcaraz C., Tiafoe F.}",79.535975,66.140072,103.443127,76.888603,30,114
2,"{Alcaraz C., Davidovich Fokina A.}",81.059748,67.303771,105.358818,76.936843,30,118
2,"{Djokovic N., Korda S.}",83.587167,69.381773,108.630773,76.946121,30,127
2,"{Rune H., Sinner J.}",80.472666,66.517896,104.405366,77.077136,30,119
2,"{Bublik A., Djokovic N.}",82.373419,67.935740,106.773802,77.147593,30,124
2,"{Djokovic N., Shapovalov D.}",83.922676,68.975570,108.630773,77.254975,30,128
2,"{Alcaraz C., Shapovalov D.}",81.782364,67.172356,105.832322,77.275412,30,119
2,"{Alcaraz C., Bublik A.}",80.367669,65.890199,103.925360,77.332105,30,115
2,"{Lehecka J., Sinner J.}",81.115677,66.488551,104.883175,77.339074,30,119
2,"{Alcaraz C., Korda S.}",81.492655,66.778945,105.358818,77.347732,30,117
2,"{Humbert U., Sinner J.}",81.292758,66.271924,104.883175,77.507911,30,120
2,"{De Minaur A., Sinner J.}",78.330447,63.755953,100.997428,77.556873,30,111
2,"{Sinner J., Tsitsipas S.}",81.730954,66.487078,105.358818,77.573910,30,120
2,"{Alcaraz C., Paul T.}",79.168195,64.287459,101.982746,77.629009,30,111
2,"{Djokovic N., Machac T.}",83.987476,68.167065,108.169519,77.644309,30,127
2,"{Dimitrov G., Sinner J.}",81.544390,65.962056,104.883175,77.747828,30,120
2,"{Fritz T., Sinner J.}",78.937994,63.790858,101.491283,77.778103,30,113
2,"{Djokovic N., Popyrin A.}",83.782435,67.684182,107.706290,77.787876,30,126
2,"{Alcaraz C., Machac T.}",81.627942,65.858633,104.883175,77.827489,30,117
2,"{Cerundolo F., Sinner J.}",81.268589,65.543092,104.405366,77.839475,30,118
2,"{Djokovic N., Paul T.}",81.325995,65.473104,104.406153,77.893871,30,119
2,"{Cobolli F., Sinner J.}",81.707836,65.759486,104.883175,77.903663,30,120
2,"{Fils A., Sinner J.}",81.760677,65.693775,104.883175,77.954045,30,119
2,"{Hurkacz H., Sinner J.}",82.889210,66.557188,106.303718,77.973952,30,123
2,"{Alcaraz C., Popyrin A.}",81.797967,65.647339,104.883175,77.989598,30,117
2,"{Sinner J., Tiafoe F.}",81.532426,65.214600,104.405366,78.092179,30,119
2,"{Medvedev D., Sinner J.}",81.167635,64.898498,103.923048,78.103593,30,116
2,"{Davidovich Fokina A., Sinner J.}",83.205062,66.161909,106.303718,78.271074,30,123
2,"{Bublik A., Sinner J.}",82.579769,65.429827,105.358818,78.379552,30,121
2,"{Korda S., Sinner J.}",83.514855,65.770430,106.303718,78.562497,30,122
2,"{Shapovalov D., Sinner J.}",83.954003,65.971250,106.773032,78.628471,30,124
2,"{Paul T., Sinner J.}",81.337577,63.124314,102.958635,79.000248,30,116
2,"{Machac T., Sinner J.}",83.644458,64.838917,105.832322,79.034888,30,122
2,"{Alcaraz C., Djokovic N.}",81.103946,62.630906,102.471852,79.147536,30,112
2,"{Popyrin A., Sinner J.}",83.811931,64.622292,105.832322,79.193133,30,122
2,"{Djokovic N., Sinner J.}",83.414414,61.988030,103.925360,80.263772,30,117
2,"{Alcaraz C., Sinner J.}",81.328325,59.043917,100.501147,80.922783,30,108
2,"{Lehecka J., Ruud C.}",,,106.304491,,30,122
3,"{Musetti L., Rublev A., Shelton B.}",63.382641,73.370878,96.956923,65.371960,29,103
3,"{Musetti L., Rublev A., Zverev A.}",63.661602,73.125679,96.954445,65.661354,29,101
3,"{Rublev A., Ruud C., Shelton B.}",64.036185,73.484773,97.471251,65.697510,29,105
3,"{Khachanov K., Rublev A., Shelton B.}",64.445857,73.806344,97.982880,65.772568,29,107
3,"{Rublev A., Ruud C., Zverev A.}",64.447091,73.802012,97.980429,65.775473,29,103
3,"{Khachanov K., Musetti L., Rublev A.}",64.771697,73.520556,97.982880,66.105116,29,105
3,"{Musetti L., Rublev A., Ruud C.}",64.899999,73.407322,97.982880,66.236060,29,104
3,"{Mensik J., Musetti L., Rublev A.}",67.077031,75.507064,100.998242,66.414058,29,111
3,"{Auger-Aliassime F., Rublev A., Shelton B.}",66.392690,74.112452,99.501984,66.724991,29,109
3,"{Rublev A., Shelton B., Zverev A.}",64.698876,72.209555,96.954445,66.731212,29,102
